"","X","frsid","cas","column_label","year","trifd","facility_name","city","county","state","zip","lat","lon","ind_sector_cd","chemical.x","metal","carcinogen","units","fugitive","stack","cas_length","cas_std.x","cas_std.y","chemical_name","iarc_group","chemical.y","yr_added","expansion1995","core1988","core1995","core1998","core2000","core2001","facility_id","facility_number","rsei_street_address","rsei_county_fips","rsei_state_fips","stack_height","stack_height_source","industry1998","tri_date","stack_daily","fugative_daily"
"52",143573,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-02-21",0.0137362637362637,0.0137362637362637
"53",143574,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-02-22",0.0137362637362637,0.0137362637362637
"54",143575,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-02-23",0.0137362637362637,0.0137362637362637
"55",143576,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-02-24",0.0137362637362637,0.0137362637362637
"56",143577,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-02-25",0.0137362637362637,0.0137362637362637
"57",143578,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-02-26",0.0137362637362637,0.0137362637362637
"58",143579,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-02-27",0.0137362637362637,0.0137362637362637
"59",143580,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-02-28",0.0137362637362637,0.0137362637362637
"60",143581,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-01",0.0137362637362637,0.0137362637362637
"61",143582,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-02",0.0137362637362637,0.0137362637362637
"62",143583,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-03",0.0137362637362637,0.0137362637362637
"63",143584,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-04",0.0137362637362637,0.0137362637362637
"64",143585,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-05",0.0137362637362637,0.0137362637362637
"65",143586,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-06",0.0137362637362637,0.0137362637362637
"66",143587,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-07",0.0137362637362637,0.0137362637362637
"67",143588,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-08",0.0137362637362637,0.0137362637362637
"68",143589,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-09",0.0137362637362637,0.0137362637362637
"69",143590,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-10",0.0137362637362637,0.0137362637362637
"70",143591,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-11",0.0137362637362637,0.0137362637362637
"71",143592,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-12",0.0137362637362637,0.0137362637362637
"72",143593,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-13",0.0137362637362637,0.0137362637362637
"73",143594,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-14",0.0137362637362637,0.0137362637362637
"74",143595,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-15",0.0137362637362637,0.0137362637362637
"75",143596,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-16",0.0137362637362637,0.0137362637362637
"76",143597,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-17",0.0137362637362637,0.0137362637362637
"77",143598,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-18",0.0137362637362637,0.0137362637362637
"78",143599,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-19",0.0137362637362637,0.0137362637362637
"79",143600,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-20",0.0137362637362637,0.0137362637362637
"80",143601,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-21",0.0137362637362637,0.0137362637362637
"81",143602,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-22",0.0137362637362637,0.0137362637362637
"82",143603,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-23",0.0137362637362637,0.0137362637362637
"83",143604,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-24",0.0137362637362637,0.0137362637362637
"84",143605,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-25",0.0137362637362637,0.0137362637362637
"85",143606,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-26",0.0137362637362637,0.0137362637362637
"86",143607,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-27",0.0137362637362637,0.0137362637362637
"87",143608,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-28",0.0137362637362637,0.0137362637362637
"88",143609,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-29",0.0137362637362637,0.0137362637362637
"89",143610,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-30",0.0137362637362637,0.0137362637362637
"90",143611,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-03-31",0.0137362637362637,0.0137362637362637
"91",143612,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-01",0.0137362637362637,0.0137362637362637
"92",143613,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-02",0.0137362637362637,0.0137362637362637
"93",143614,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-03",0.0137362637362637,0.0137362637362637
"94",143615,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-04",0.0137362637362637,0.0137362637362637
"95",143616,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-05",0.0137362637362637,0.0137362637362637
"96",143617,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-06",0.0137362637362637,0.0137362637362637
"97",143618,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-07",0.0137362637362637,0.0137362637362637
"98",143619,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-08",0.0137362637362637,0.0137362637362637
"99",143620,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-09",0.0137362637362637,0.0137362637362637
"100",143621,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-10",0.0137362637362637,0.0137362637362637
"101",143622,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-11",0.0137362637362637,0.0137362637362637
"102",143623,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-12",0.0137362637362637,0.0137362637362637
"103",143624,110000906985,67663,"tri_1999_ut",1999,"84029SFTYK11600","CLEAN HARBORS ARAGONITE LLC","GRANTSVILLE","TOOELE","UT",84029,40.7344,-112.9681,562,"CHLOROFORM","NO","YES","Pounds",5,5,5,"67-66-3","67-66-3","Chloroform","2B","Chloroform",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84029SFTYK11600",52324,"11600 NORTH APTUS ROAD",49045,49,35.6,"Fac Spec",TRUE,"1999-04-13",0.0137362637362637,0.0137362637362637
