"","X","frsid","cas","column_label","year","trifd","facility_name","city","county","state","zip","lat","lon","ind_sector_cd","chemical.x","metal","carcinogen","units","fugitive","stack","cas_length","cas_std.x","cas_std.y","chemical_name","iarc_group","chemical.y","yr_added","expansion1995","core1988","core1995","core1998","core2000","core2001","facility_id","facility_number","rsei_street_address","rsei_county_fips","rsei_state_fips","stack_height","stack_height_source","industry1998","tri_date","stack_daily","fugative_daily"
"987",22531,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-14",2.14285714285714,57.6923076923077
"988",22532,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-15",2.14285714285714,57.6923076923077
"989",22533,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-16",2.14285714285714,57.6923076923077
"990",22534,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-17",2.14285714285714,57.6923076923077
"991",22535,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-18",2.14285714285714,57.6923076923077
"992",22536,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-19",2.14285714285714,57.6923076923077
"993",22537,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-20",2.14285714285714,57.6923076923077
"994",22538,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-21",2.14285714285714,57.6923076923077
"995",22539,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-22",2.14285714285714,57.6923076923077
"996",22540,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-23",2.14285714285714,57.6923076923077
"997",22541,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-24",2.14285714285714,57.6923076923077
"998",22542,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-25",2.14285714285714,57.6923076923077
"999",22543,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-26",2.14285714285714,57.6923076923077
"1000",22544,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-27",2.14285714285714,57.6923076923077
"1001",22545,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-28",2.14285714285714,57.6923076923077
"1002",22546,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-29",2.14285714285714,57.6923076923077
"1003",22547,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-09-30",2.14285714285714,57.6923076923077
"1004",22548,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-01",2.14285714285714,57.6923076923077
"1005",22549,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-02",2.14285714285714,57.6923076923077
"1006",22550,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-03",2.14285714285714,57.6923076923077
"1007",22551,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-04",2.14285714285714,57.6923076923077
"1008",22552,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-05",2.14285714285714,57.6923076923077
"1009",22553,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-06",2.14285714285714,57.6923076923077
"1010",22554,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-07",2.14285714285714,57.6923076923077
"1011",22555,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-08",2.14285714285714,57.6923076923077
"1012",22556,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-09",2.14285714285714,57.6923076923077
"1013",22557,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-10",2.14285714285714,57.6923076923077
"1014",22558,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-11",2.14285714285714,57.6923076923077
"1015",22559,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-12",2.14285714285714,57.6923076923077
"1016",22560,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-13",2.14285714285714,57.6923076923077
"1017",22561,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-14",2.14285714285714,57.6923076923077
"1018",22562,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-15",2.14285714285714,57.6923076923077
"1019",22563,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-16",2.14285714285714,57.6923076923077
"1020",22564,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-17",2.14285714285714,57.6923076923077
"1021",22565,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-18",2.14285714285714,57.6923076923077
"1022",22566,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-19",2.14285714285714,57.6923076923077
"1023",22567,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-20",2.14285714285714,57.6923076923077
"1024",22568,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-21",2.14285714285714,57.6923076923077
"1025",22569,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-22",2.14285714285714,57.6923076923077
"1026",22570,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-23",2.14285714285714,57.6923076923077
"1027",22571,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-24",2.14285714285714,57.6923076923077
"1028",22572,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-25",2.14285714285714,57.6923076923077
"1029",22573,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-26",2.14285714285714,57.6923076923077
"1030",22574,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-27",2.14285714285714,57.6923076923077
"1031",22575,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-28",2.14285714285714,57.6923076923077
"1032",22576,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-29",2.14285714285714,57.6923076923077
"1033",22577,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-30",2.14285714285714,57.6923076923077
"1034",22578,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-10-31",2.14285714285714,57.6923076923077
"1035",22579,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-01",2.14285714285714,57.6923076923077
"1036",22580,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-02",2.14285714285714,57.6923076923077
"1037",22581,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-03",2.14285714285714,57.6923076923077
"1038",22582,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-04",2.14285714285714,57.6923076923077
"1039",22583,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-05",2.14285714285714,57.6923076923077
"1040",22584,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-06",2.14285714285714,57.6923076923077
"1041",22585,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-07",2.14285714285714,57.6923076923077
"1042",22586,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-08",2.14285714285714,57.6923076923077
"1043",22587,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-09",2.14285714285714,57.6923076923077
"1044",22588,110000468985,71432,"tri_1999_ut",1999,"84057GNVST1600W","GENEVA STEEL LLC","VINEYARD","UTAH","UT",84058,40.297058,-111.734076,331,"BENZENE","NO","YES","Pounds",21000,780,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84057GNVST1600W",52370,"10 S GENEVA RD",49049,49,29,"Fac Spec",NA,"1999-11-10",2.14285714285714,57.6923076923077
